dispute_id,reason_code,reason_code_label,card_network,dispute_amount,currency,transaction_date,days_to_dispute,product_category,shipping_method,delivery_confirmed,has_delivery_proof,ip_geolocation_match,avs_cvv_match,customer_account_age_days,customer_prior_disputes,customer_prior_orders,has_customer_correspondence,has_3ds_authentication,evidence_needed,outcome
DSP-000590,4860,Credit Not Processed (MC),Mastercard,1617.89,INR,2026-08-29,41,automotive,pickup,True,True,True,cvv_only,238,0,7,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000585,4853,Cardholder Dispute - Defective,Mastercard,2218.0,INR,2026-08-29,25,grocery,standard,True,True,True,cvv_only,6,0,6,False,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-000864,4855,Goods or Services Not Provided,Mastercard,1386.16,INR,2026-08-29,8,health,same_day,True,True,True,both_match,235,0,5,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000311,4837,No Cardholder Authorization,Mastercard,627.56,INR,2026-08-29,47,automotive,same_day,False,False,True,neither,6,1,3,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-004195,13.1,Merchandise Not Received,Visa,5629.7,INR,2026-08-29,8,grocery,express,True,True,False,both_match,124,0,4,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-004078,13.3,Not as Described,Visa,239.88,INR,2026-08-29,6,books,same_day,True,True,True,both_match,166,0,3,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-000415,4853,Cardholder Dispute - Defective,Mastercard,210.15,INR,2026-08-29,0,health,same_day,True,True,True,both_match,7,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-001984,13.6,Credit Not Processed,Visa,635.65,INR,2026-08-29,27,grocery,pickup,True,True,True,both_match,232,0,6,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000441,13.1,Merchandise Not Received,Visa,1540.39,INR,2026-08-29,2,automotive,express,True,True,True,both_match,326,0,6,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-001442,4853,Cardholder Dispute - Defective,Mastercard,5088.23,INR,2026-08-29,20,automotive,express,True,True,True,both_match,46,1,7,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002572,13.1,Merchandise Not Received,Visa,1694.51,INR,2026-08-29,4,home,same_day,True,True,True,both_match,82,0,4,False,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-004843,13.6,Credit Not Processed,Visa,3211.31,INR,2026-08-29,8,home,express,False,False,True,avs_only,18,0,4,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001286,4860,Credit Not Processed (MC),Mastercard,414.07,INR,2026-08-29,2,grocery,standard,False,False,True,neither,284,0,5,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004916,10.4,Fraud - Card Absent,Visa,832.04,INR,2026-08-29,25,books,same_day,False,False,False,both_match,113,0,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-000426,4863,Cardholder Does Not Recognize,Mastercard,5559.52,INR,2026-08-29,2,home,express,False,False,False,both_match,464,0,1,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-004029,10.4,Fraud - Card Absent,Visa,4084.01,INR,2026-08-29,27,electronics,express,False,False,True,neither,119,1,4,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-001760,13.1,Merchandise Not Received,Visa,420.33,INR,2026-08-29,4,sports,same_day,True,True,True,avs_only,196,0,6,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-002093,13.1,Merchandise Not Received,Visa,1516.9,INR,2026-08-29,3,books,same_day,True,True,True,both_match,70,0,3,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002044,4860,Credit Not Processed (MC),Mastercard,286.58,INR,2026-08-29,0,beauty,standard,True,True,True,both_match,104,0,3,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000678,10.4,Fraud - Card Absent,Visa,4430.38,INR,2026-08-29,27,fashion,pickup,True,True,False,both_match,236,0,1,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-001865,4855,Goods or Services Not Provided,Mastercard,941.35,INR,2026-08-29,2,books,express,True,True,True,both_match,241,0,7,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-001997,13.1,Merchandise Not Received,Visa,2363.39,INR,2026-08-29,47,fashion,standard,True,True,True,avs_only,77,1,4,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-002184,13.1,Merchandise Not Received,Visa,144.09,INR,2026-08-29,7,fashion,express,True,True,True,avs_only,101,0,1,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000159,4860,Credit Not Processed (MC),Mastercard,939.67,INR,2026-08-29,7,books,standard,True,False,True,both_match,45,0,7,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004857,4855,Goods or Services Not Provided,Mastercard,11874.64,INR,2026-08-29,5,health,pickup,True,True,True,both_match,412,1,10,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000793,4855,Goods or Services Not Provided,Mastercard,847.27,INR,2026-08-29,23,electronics,standard,True,False,True,both_match,30,0,10,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-001387,13.3,Not as Described,Visa,895.43,INR,2026-08-29,4,sports,same_day,True,True,True,both_match,90,0,7,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-003867,13.3,Not as Described,Visa,993.81,INR,2026-08-29,4,books,standard,True,False,True,both_match,39,0,2,True,False,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-004671,4855,Goods or Services Not Provided,Mastercard,4033.42,INR,2026-08-29,4,home,pickup,True,True,True,cvv_only,236,0,6,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000488,13.3,Not as Described,Visa,451.52,INR,2026-08-29,2,fashion,standard,False,False,True,both_match,3,0,5,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-003552,4855,Goods or Services Not Provided,Mastercard,1011.49,INR,2026-08-29,23,toys,express,True,True,True,both_match,125,0,3,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000187,13.3,Not as Described,Visa,5256.42,INR,2026-08-29,3,electronics,same_day,False,False,False,cvv_only,136,0,8,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-000692,4863,Cardholder Does Not Recognize,Mastercard,2688.75,INR,2026-08-29,7,toys,express,False,False,False,neither,60,0,0,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-004395,4860,Credit Not Processed (MC),Mastercard,916.88,INR,2026-08-29,1,beauty,same_day,True,True,True,both_match,35,1,3,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003771,13.3,Not as Described,Visa,157.85,INR,2026-08-29,5,electronics,standard,True,False,True,both_match,24,2,5,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-001741,13.1,Merchandise Not Received,Visa,603.21,INR,2026-08-29,0,fashion,pickup,True,True,True,both_match,632,0,9,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001368,13.6,Credit Not Processed,Visa,182.13,INR,2026-08-29,15,fashion,same_day,True,True,True,avs_only,56,0,8,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003834,4863,Cardholder Does Not Recognize,Mastercard,421.56,INR,2026-08-29,29,books,standard,False,False,True,cvv_only,4,0,1,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-002547,10.4,Fraud - Card Absent,Visa,455.39,INR,2026-08-29,83,fashion,standard,False,False,True,neither,76,0,1,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-001452,10.4,Fraud - Card Absent,Visa,213.66,INR,2026-08-29,20,books,pickup,False,False,False,neither,62,0,3,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004322,13.1,Merchandise Not Received,Visa,1203.14,INR,2026-08-29,12,fashion,pickup,True,True,True,cvv_only,417,0,7,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002472,4863,Cardholder Does Not Recognize,Mastercard,3509.99,INR,2026-08-29,14,fashion,same_day,False,False,False,both_match,78,0,2,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-003188,13.6,Credit Not Processed,Visa,589.09,INR,2026-08-29,24,toys,standard,True,True,True,both_match,41,1,4,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004893,10.4,Fraud - Card Absent,Visa,3294.38,INR,2026-08-29,4,health,pickup,False,False,False,both_match,14,1,3,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-000719,4853,Cardholder Dispute - Defective,Mastercard,519.94,INR,2026-08-29,19,electronics,pickup,True,False,True,both_match,411,0,10,True,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-003676,4853,Cardholder Dispute - Defective,Mastercard,628.1,INR,2026-08-29,19,beauty,standard,True,False,True,both_match,343,0,6,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-001060,10.4,Fraud - Card Absent,Visa,2195.99,INR,2026-08-29,3,home,express,True,False,False,avs_only,109,2,1,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-001358,4863,Cardholder Does Not Recognize,Mastercard,7239.72,INR,2026-08-29,6,automotive,express,False,False,False,neither,38,1,2,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-001983,4837,No Cardholder Authorization,Mastercard,2071.05,INR,2026-08-29,1,home,pickup,False,False,False,neither,98,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-004729,4837,No Cardholder Authorization,Mastercard,1770.03,INR,2026-08-29,5,electronics,express,True,False,True,neither,48,3,3,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-000533,10.4,Fraud - Card Absent,Visa,474.53,INR,2026-08-29,11,books,pickup,False,False,False,neither,41,1,3,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-002263,10.4,Fraud - Card Absent,Visa,1372.93,INR,2026-08-29,52,grocery,same_day,True,True,True,neither,2,1,2,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-002171,13.3,Not as Described,Visa,5351.08,INR,2026-08-29,11,beauty,standard,True,True,True,both_match,23,0,8,True,False,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-002616,10.5,Fraud - Counterfeit,Visa,514.69,INR,2026-08-29,9,electronics,express,True,False,False,avs_only,46,0,1,False,False,"['emv_chip_data', 'pin_verification']",merchant_won
DSP-004869,4853,Cardholder Dispute - Defective,Mastercard,13838.03,INR,2026-08-29,8,beauty,standard,True,True,True,neither,32,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004263,4860,Credit Not Processed (MC),Mastercard,988.04,INR,2026-08-29,15,beauty,standard,True,False,False,cvv_only,770,0,4,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_lost
DSP-003514,10.4,Fraud - Card Absent,Visa,402.54,INR,2026-08-29,44,health,same_day,True,True,True,avs_only,128,2,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-004380,13.3,Not as Described,Visa,685.39,INR,2026-08-29,14,beauty,same_day,True,False,True,avs_only,139,0,2,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-002982,4863,Cardholder Does Not Recognize,Mastercard,24741.15,INR,2026-08-29,0,grocery,pickup,False,False,True,neither,148,1,1,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-002579,13.6,Credit Not Processed,Visa,13808.72,INR,2026-08-29,7,fashion,express,True,False,True,both_match,68,0,5,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000572,13.3,Not as Described,Visa,826.14,INR,2026-08-29,27,beauty,pickup,False,False,True,both_match,380,0,6,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-003151,13.1,Merchandise Not Received,Visa,287.65,INR,2026-08-29,20,automotive,express,True,False,True,both_match,9,0,8,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-004222,13.1,Merchandise Not Received,Visa,342.21,INR,2026-08-29,21,electronics,standard,True,True,True,both_match,462,0,8,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002668,13.3,Not as Described,Visa,494.83,INR,2026-08-29,2,sports,standard,True,True,True,avs_only,161,0,7,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-002893,4855,Goods or Services Not Provided,Mastercard,42.25,INR,2026-08-29,3,electronics,standard,True,True,True,both_match,33,1,5,True,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002683,10.5,Fraud - Counterfeit,Visa,1331.9,INR,2026-08-29,1,health,same_day,True,True,True,neither,5,1,3,False,False,"['emv_chip_data', 'pin_verification']",merchant_won
DSP-001219,13.6,Credit Not Processed,Visa,2286.98,INR,2026-08-29,6,electronics,standard,True,True,True,cvv_only,558,0,5,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004691,10.4,Fraud - Card Absent,Visa,727.27,INR,2026-08-29,42,beauty,pickup,False,False,True,both_match,352,2,2,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-000041,4853,Cardholder Dispute - Defective,Mastercard,949.84,INR,2026-08-29,7,fashion,same_day,False,False,True,avs_only,93,0,5,False,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-001009,4853,Cardholder Dispute - Defective,Mastercard,867.07,INR,2026-08-29,61,health,standard,True,True,True,avs_only,491,0,5,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004384,4863,Cardholder Does Not Recognize,Mastercard,503.06,INR,2026-08-29,5,automotive,standard,False,False,False,neither,110,0,1,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-002558,4853,Cardholder Dispute - Defective,Mastercard,1718.8,INR,2026-08-29,13,beauty,standard,False,False,False,cvv_only,96,0,7,False,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004928,4853,Cardholder Dispute - Defective,Mastercard,2711.84,INR,2026-08-29,45,sports,express,False,False,True,both_match,36,0,6,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-002768,4837,No Cardholder Authorization,Mastercard,152.69,INR,2026-08-29,8,electronics,standard,True,True,False,both_match,8,1,3,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-000924,4853,Cardholder Dispute - Defective,Mastercard,288.6,INR,2026-08-29,6,home,same_day,False,False,True,avs_only,507,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-000249,4855,Goods or Services Not Provided,Mastercard,1563.97,INR,2026-08-29,13,automotive,same_day,True,True,True,both_match,33,0,10,True,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-004240,10.4,Fraud - Card Absent,Visa,2098.63,INR,2026-08-29,9,toys,pickup,False,False,True,both_match,107,0,2,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-003031,13.6,Credit Not Processed,Visa,4539.82,INR,2026-08-29,12,sports,standard,True,True,True,cvv_only,403,0,7,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_lost
DSP-000151,13.1,Merchandise Not Received,Visa,1388.17,INR,2026-08-29,16,books,same_day,True,True,True,both_match,46,1,7,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000780,10.4,Fraud - Card Absent,Visa,10371.25,INR,2026-08-29,15,health,pickup,False,False,True,neither,18,0,3,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-001826,13.1,Merchandise Not Received,Visa,837.05,INR,2026-08-29,58,electronics,same_day,True,True,True,neither,439,0,6,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-004193,10.4,Fraud - Card Absent,Visa,186.73,INR,2026-08-29,7,electronics,same_day,True,False,True,neither,83,1,2,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-003976,4863,Cardholder Does Not Recognize,Mastercard,5906.4,INR,2026-08-29,12,fashion,express,False,False,False,both_match,27,2,2,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-000078,4853,Cardholder Dispute - Defective,Mastercard,273.81,INR,2026-08-29,8,home,pickup,True,True,True,both_match,145,0,8,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-003619,4853,Cardholder Dispute - Defective,Mastercard,275.83,INR,2026-08-29,46,electronics,same_day,True,True,True,both_match,287,0,7,True,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-003307,13.1,Merchandise Not Received,Visa,260.67,INR,2026-08-29,5,health,pickup,True,True,False,cvv_only,231,1,5,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
